,img_name,WnID,bboxes,sample,pixel_w,pixel_h,Species,box_coords,n_boxes
3471,n01668665_13205,n01668665,False,train,500,333,Slider,,
3472,n01668665_21,n01668665,False,train,453,340,Slider,,
3473,n01668665_22,n01668665,False,train,500,375,Slider,,
3474,n01668665_39,n01668665,False,test,500,375,Slider,,
3475,n01668665_45,n01668665,False,val,500,375,Slider,,
3476,n01668665_48,n01668665,False,test,500,375,Slider,,
3477,n01668665_69,n01668665,False,train,500,375,Slider,,
3478,n01668665_80,n01668665,False,train,500,185,Slider,,
3479,n01668665_83,n01668665,False,train,500,449,Slider,,
3480,n01668665_117,n01668665,False,train,500,332,Slider,,
3481,n01668665_128,n01668665,False,train,500,336,Slider,,
3482,n01668665_129,n01668665,False,test,500,333,Slider,,
3483,n01668665_157,n01668665,False,train,500,333,Slider,,
3484,n01668665_182,n01668665,False,test,375,500,Slider,,
3485,n01668665_189,n01668665,False,test,500,375,Slider,,
3486,n01668665_197,n01668665,False,train,500,375,Slider,,
3487,n01668665_227,n01668665,False,train,768,512,Slider,,
3488,n01668665_255,n01668665,False,val,500,375,Slider,,
3489,n01668665_266,n01668665,False,val,500,375,Slider,,
3490,n01668665_310,n01668665,False,train,375,500,Slider,,
3491,n01668665_373,n01668665,False,train,500,375,Slider,,
3492,n01668665_374,n01668665,False,train,500,390,Slider,,
3493,n01668665_386,n01668665,False,train,500,375,Slider,,
3494,n01668665_388,n01668665,False,train,500,333,Slider,,
3495,n01668665_390,n01668665,False,train,500,434,Slider,,
3496,n01668665_395,n01668665,False,train,500,333,Slider,,
3497,n01668665_400,n01668665,False,train,500,333,Slider,,
3498,n01668665_410,n01668665,False,test,500,375,Slider,,
3499,n01668665_452,n01668665,False,train,500,198,Slider,,
3500,n01668665_473,n01668665,False,train,500,375,Slider,,
3501,n01668665_491,n01668665,False,test,500,375,Slider,,
3502,n01668665_497,n01668665,False,train,500,375,Slider,,
3503,n01668665_535,n01668665,False,train,500,333,Slider,,
3504,n01668665_541,n01668665,False,val,500,375,Slider,,
3505,n01668665_549,n01668665,False,val,375,500,Slider,,
3506,n01668665_575,n01668665,False,train,500,375,Slider,,
3507,n01668665_663,n01668665,False,train,500,375,Slider,,
3508,n01668665_695,n01668665,False,val,500,403,Slider,,
3509,n01668665_728,n01668665,False,train,500,375,Slider,,
3510,n01668665_733,n01668665,False,train,500,375,Slider,,
3511,n01668665_738,n01668665,False,val,500,372,Slider,,
3512,n01668665_748,n01668665,False,val,500,375,Slider,,
3513,n01668665_756,n01668665,False,train,500,333,Slider,,
3514,n01668665_757,n01668665,False,train,500,375,Slider,,
3515,n01668665_812,n01668665,False,val,500,375,Slider,,
3516,n01668665_813,n01668665,False,test,500,333,Slider,,
3517,n01668665_818,n01668665,False,test,500,299,Slider,,
3518,n01668665_846,n01668665,False,test,500,333,Slider,,
3519,n01668665_849,n01668665,False,train,375,500,Slider,,
3520,n01668665_854,n01668665,False,train,500,333,Slider,,
3521,n01668665_864,n01668665,False,test,500,375,Slider,,
3522,n01668665_896,n01668665,False,test,375,500,Slider,,
3523,n01668665_962,n01668665,False,test,500,356,Slider,,
3524,n01668665_985,n01668665,False,val,375,500,Slider,,
3525,n01668665_999,n01668665,False,train,500,332,Slider,,
3526,n01668665_1013,n01668665,False,train,500,333,Slider,,
3527,n01668665_1050,n01668665,False,val,500,375,Slider,,
3528,n01668665_1053,n01668665,False,test,500,375,Slider,,
3529,n01668665_1055,n01668665,False,test,500,368,Slider,,
3530,n01668665_1062,n01668665,False,test,500,334,Slider,,
3531,n01668665_1073,n01668665,False,test,500,313,Slider,,
3532,n01668665_1075,n01668665,False,train,435,385,Slider,,
3533,n01668665_1076,n01668665,False,val,500,375,Slider,,
3534,n01668665_1084,n01668665,False,val,500,375,Slider,,
3535,n01668665_1100,n01668665,False,test,640,480,Slider,,
3536,n01668665_1108,n01668665,False,train,500,375,Slider,,
3537,n01668665_1170,n01668665,False,test,500,375,Slider,,
3538,n01668665_1184,n01668665,False,train,500,347,Slider,,
3539,n01668665_1192,n01668665,False,test,500,338,Slider,,
3540,n01668665_1224,n01668665,False,train,500,498,Slider,,
3541,n01668665_1248,n01668665,False,train,500,375,Slider,,
3542,n01668665_1274,n01668665,False,train,500,333,Slider,,
3543,n01668665_1337,n01668665,False,train,1024,645,Slider,,
3544,n01668665_1390,n01668665,False,val,500,405,Slider,,
3545,n01668665_1413,n01668665,False,test,500,375,Slider,,
3546,n01668665_1429,n01668665,False,val,500,375,Slider,,
3547,n01668665_1437,n01668665,False,train,500,375,Slider,,
3548,n01668665_1479,n01668665,False,val,500,375,Slider,,
3549,n01668665_1509,n01668665,False,val,500,418,Slider,,
3550,n01668665_1546,n01668665,False,test,500,375,Slider,,
3551,n01668665_1556,n01668665,False,test,500,375,Slider,,
3552,n01668665_1598,n01668665,False,train,500,375,Slider,,
3553,n01668665_1609,n01668665,False,train,500,375,Slider,,
3554,n01668665_1618,n01668665,False,val,500,375,Slider,,
3555,n01668665_1649,n01668665,False,val,500,375,Slider,,
3556,n01668665_1657,n01668665,False,train,500,375,Slider,,
3557,n01668665_1664,n01668665,False,train,500,333,Slider,,
3558,n01668665_1668,n01668665,False,test,130,98,Slider,,
3559,n01668665_1696,n01668665,False,train,500,375,Slider,,
3560,n01668665_1722,n01668665,False,val,500,333,Slider,,
3561,n01668665_1731,n01668665,False,train,500,375,Slider,,
3562,n01668665_1739,n01668665,False,val,500,375,Slider,,
3563,n01668665_1758,n01668665,False,test,500,375,Slider,,
3564,n01668665_1769,n01668665,False,train,500,281,Slider,,
3565,n01668665_1798,n01668665,False,train,500,333,Slider,,
3566,n01668665_1836,n01668665,False,val,500,375,Slider,,
3567,n01668665_1844,n01668665,False,train,160,128,Slider,,
3568,n01668665_1847,n01668665,False,train,360,240,Slider,,
3569,n01668665_1857,n01668665,False,train,500,411,Slider,,
3570,n01668665_1891,n01668665,False,train,1280,960,Slider,,
3571,n01668665_1899,n01668665,False,train,500,375,Slider,,
3572,n01668665_1905,n01668665,False,train,500,375,Slider,,
3573,n01668665_1919,n01668665,False,val,500,334,Slider,,
3574,n01668665_1926,n01668665,False,train,500,375,Slider,,
3575,n01668665_1928,n01668665,False,train,500,401,Slider,,
3576,n01668665_1937,n01668665,False,train,500,375,Slider,,
3577,n01668665_1984,n01668665,False,train,500,320,Slider,,
3578,n01668665_2004,n01668665,False,test,500,375,Slider,,
3579,n01668665_2034,n01668665,False,train,500,375,Slider,,
3580,n01668665_2057,n01668665,False,train,500,375,Slider,,
3581,n01668665_2079,n01668665,False,test,500,375,Slider,,
3582,n01668665_2113,n01668665,False,train,500,339,Slider,,
3583,n01668665_2122,n01668665,False,train,500,333,Slider,,
3584,n01668665_2183,n01668665,False,test,500,375,Slider,,
3585,n01668665_2216,n01668665,False,train,500,374,Slider,,
3586,n01668665_2226,n01668665,False,val,500,300,Slider,,
3587,n01668665_2328,n01668665,False,test,500,281,Slider,,
3588,n01668665_2388,n01668665,False,test,500,281,Slider,,
3589,n01668665_2476,n01668665,False,train,145,97,Slider,,
3590,n01668665_2515,n01668665,False,test,500,375,Slider,,
3591,n01668665_2519,n01668665,False,test,375,500,Slider,,
3592,n01668665_2557,n01668665,False,train,500,375,Slider,,
3593,n01668665_2561,n01668665,False,test,500,333,Slider,,
3594,n01668665_2563,n01668665,False,train,680,510,Slider,,
3595,n01668665_2574,n01668665,False,val,500,333,Slider,,
3596,n01668665_2575,n01668665,False,train,500,375,Slider,,
3597,n01668665_2654,n01668665,False,val,500,375,Slider,,
3598,n01668665_2663,n01668665,False,test,317,500,Slider,,
3599,n01668665_2678,n01668665,False,train,774,518,Slider,,
3600,n01668665_2829,n01668665,False,train,500,334,Slider,,
3601,n01668665_2830,n01668665,False,train,350,240,Slider,,
3602,n01668665_2853,n01668665,False,val,500,346,Slider,,
3603,n01668665_2952,n01668665,False,train,500,375,Slider,,
3604,n01668665_2957,n01668665,False,val,375,500,Slider,,
3605,n01668665_3019,n01668665,False,val,500,375,Slider,,
3606,n01668665_3052,n01668665,False,train,500,375,Slider,,
3607,n01668665_3119,n01668665,False,train,500,375,Slider,,
3608,n01668665_3127,n01668665,False,train,333,500,Slider,,
3609,n01668665_3181,n01668665,False,val,102,73,Slider,,
3610,n01668665_3216,n01668665,False,train,500,375,Slider,,
3611,n01668665_3237,n01668665,False,train,500,375,Slider,,
3612,n01668665_3369,n01668665,False,train,500,375,Slider,,
3613,n01668665_3373,n01668665,False,train,500,336,Slider,,
3614,n01668665_3375,n01668665,False,val,500,375,Slider,,
3615,n01668665_3381,n01668665,False,val,185,220,Slider,,
3616,n01668665_3386,n01668665,False,val,500,375,Slider,,
3617,n01668665_3408,n01668665,False,train,500,445,Slider,,
3618,n01668665_3409,n01668665,False,train,500,375,Slider,,
3619,n01668665_3412,n01668665,False,val,500,375,Slider,,
3620,n01668665_3419,n01668665,False,train,500,333,Slider,,
3621,n01668665_3437,n01668665,False,test,500,333,Slider,,
3622,n01668665_3459,n01668665,False,val,500,338,Slider,,
3623,n01668665_3470,n01668665,False,train,400,291,Slider,,
3624,n01668665_3472,n01668665,False,train,500,375,Slider,,
3625,n01668665_3477,n01668665,False,test,500,375,Slider,,
3626,n01668665_3484,n01668665,False,val,500,327,Slider,,
3627,n01668665_3497,n01668665,False,test,500,375,Slider,,
3628,n01668665_3499,n01668665,False,train,400,349,Slider,,
3629,n01668665_3513,n01668665,False,train,500,375,Slider,,
3630,n01668665_3527,n01668665,False,train,230,150,Slider,,
3631,n01668665_3528,n01668665,False,test,500,375,Slider,,
3632,n01668665_3536,n01668665,False,val,500,375,Slider,,
3633,n01668665_3547,n01668665,False,train,500,375,Slider,,
3634,n01668665_3548,n01668665,False,train,500,375,Slider,,
3635,n01668665_3557,n01668665,False,train,500,333,Slider,,
3636,n01668665_3564,n01668665,False,train,500,375,Slider,,
3637,n01668665_3565,n01668665,False,train,500,375,Slider,,
3638,n01668665_3566,n01668665,False,val,500,375,Slider,,
3639,n01668665_3584,n01668665,False,train,500,375,Slider,,
3640,n01668665_3588,n01668665,False,val,500,375,Slider,,
3641,n01668665_3589,n01668665,False,train,535,450,Slider,,
3642,n01668665_3608,n01668665,False,val,500,375,Slider,,
3643,n01668665_3621,n01668665,False,train,240,160,Slider,,
3644,n01668665_3639,n01668665,False,train,500,375,Slider,,
3645,n01668665_3641,n01668665,False,val,360,480,Slider,,
3646,n01668665_3642,n01668665,False,train,500,375,Slider,,
3647,n01668665_3652,n01668665,False,train,380,374,Slider,,
3648,n01668665_3675,n01668665,False,test,500,375,Slider,,
3649,n01668665_3692,n01668665,False,val,500,375,Slider,,
3650,n01668665_3693,n01668665,False,train,500,333,Slider,,
3651,n01668665_3694,n01668665,False,train,500,375,Slider,,
3652,n01668665_3711,n01668665,False,train,500,281,Slider,,
3653,n01668665_3721,n01668665,False,train,500,333,Slider,,
3654,n01668665_3731,n01668665,False,test,500,375,Slider,,
3655,n01668665_3733,n01668665,False,train,500,375,Slider,,
3656,n01668665_3739,n01668665,False,train,375,500,Slider,,
3657,n01668665_3742,n01668665,False,train,240,160,Slider,,
3658,n01668665_3759,n01668665,False,train,500,352,Slider,,
3659,n01668665_3764,n01668665,False,train,500,375,Slider,,
3660,n01668665_3767,n01668665,False,train,500,375,Slider,,
3661,n01668665_3775,n01668665,False,train,500,375,Slider,,
3662,n01668665_3777,n01668665,False,val,500,375,Slider,,
3663,n01668665_3786,n01668665,False,test,500,375,Slider,,
3664,n01668665_3789,n01668665,False,train,500,375,Slider,,
3665,n01668665_3816,n01668665,False,train,800,571,Slider,,
3666,n01668665_3818,n01668665,False,val,500,375,Slider,,
3667,n01668665_3827,n01668665,False,test,1024,768,Slider,,
3668,n01668665_3828,n01668665,False,train,1600,1200,Slider,,
3669,n01668665_3849,n01668665,False,val,480,360,Slider,,
3670,n01668665_3856,n01668665,False,train,375,500,Slider,,
3671,n01668665_3862,n01668665,False,val,500,375,Slider,,
3672,n01668665_3872,n01668665,False,val,470,217,Slider,,
3673,n01668665_3874,n01668665,False,train,600,386,Slider,,
3674,n01668665_3877,n01668665,False,test,500,333,Slider,,
3675,n01668665_3878,n01668665,False,val,160,111,Slider,,
3676,n01668665_3881,n01668665,False,test,500,327,Slider,,
3677,n01668665_3888,n01668665,False,train,500,375,Slider,,
3678,n01668665_3893,n01668665,False,val,500,333,Slider,,
3679,n01668665_3905,n01668665,False,train,416,349,Slider,,
3680,n01668665_3916,n01668665,False,train,500,332,Slider,,
3681,n01668665_3930,n01668665,False,train,407,206,Slider,,
3682,n01668665_3937,n01668665,False,train,512,511,Slider,,
3683,n01668665_3939,n01668665,False,test,500,375,Slider,,
3684,n01668665_3943,n01668665,False,val,500,356,Slider,,
3685,n01668665_3967,n01668665,False,train,640,480,Slider,,
3686,n01668665_3974,n01668665,False,train,500,375,Slider,,
3687,n01668665_3979,n01668665,False,train,500,415,Slider,,
3688,n01668665_3988,n01668665,False,train,500,375,Slider,,
3689,n01668665_4013,n01668665,False,train,500,351,Slider,,
3690,n01668665_4020,n01668665,False,train,500,333,Slider,,
3691,n01668665_4024,n01668665,False,train,500,375,Slider,,
3692,n01668665_4027,n01668665,False,train,639,494,Slider,,
3693,n01668665_4028,n01668665,False,test,400,259,Slider,,
3694,n01668665_4036,n01668665,False,train,500,332,Slider,,
3695,n01668665_4042,n01668665,False,val,500,335,Slider,,
3696,n01668665_4043,n01668665,False,train,500,377,Slider,,
3697,n01668665_4044,n01668665,False,train,500,375,Slider,,
3698,n01668665_4053,n01668665,False,test,500,375,Slider,,
3699,n01668665_4057,n01668665,False,train,500,333,Slider,,
3700,n01668665_4061,n01668665,False,train,500,375,Slider,,
3701,n01668665_4070,n01668665,False,val,500,375,Slider,,
3702,n01668665_4073,n01668665,False,train,500,375,Slider,,
3703,n01668665_4090,n01668665,False,train,500,333,Slider,,
3704,n01668665_4091,n01668665,False,train,500,375,Slider,,
3705,n01668665_4100,n01668665,False,val,583,450,Slider,,
3706,n01668665_4107,n01668665,False,train,500,333,Slider,,
3707,n01668665_4115,n01668665,False,train,500,368,Slider,,
3708,n01668665_4118,n01668665,False,train,500,333,Slider,,
3709,n01668665_4125,n01668665,False,train,500,375,Slider,,
3710,n01668665_4141,n01668665,False,train,500,334,Slider,,
3711,n01668665_4153,n01668665,False,val,500,375,Slider,,
3712,n01668665_4162,n01668665,False,train,500,375,Slider,,
3713,n01668665_4172,n01668665,False,test,600,508,Slider,,
3714,n01668665_4182,n01668665,False,train,375,500,Slider,,
3715,n01668665_4188,n01668665,False,val,500,333,Slider,,
3716,n01668665_4201,n01668665,False,train,500,375,Slider,,
3717,n01668665_4203,n01668665,False,val,500,375,Slider,,
3718,n01668665_4204,n01668665,False,test,333,500,Slider,,
3719,n01668665_4207,n01668665,False,test,500,400,Slider,,
3720,n01668665_4219,n01668665,False,train,375,500,Slider,,
3721,n01668665_4225,n01668665,False,test,220,147,Slider,,
3722,n01668665_4242,n01668665,False,val,400,300,Slider,,
3723,n01668665_4244,n01668665,False,train,500,375,Slider,,
3724,n01668665_4245,n01668665,False,train,130,98,Slider,,
3725,n01668665_4247,n01668665,False,train,500,333,Slider,,
3726,n01668665_4253,n01668665,False,train,500,375,Slider,,
3727,n01668665_4262,n01668665,False,train,500,363,Slider,,
3728,n01668665_4269,n01668665,False,train,500,333,Slider,,
3729,n01668665_4276,n01668665,False,train,500,375,Slider,,
3730,n01668665_4280,n01668665,False,val,500,375,Slider,,
3731,n01668665_4281,n01668665,False,train,500,361,Slider,,
3732,n01668665_4292,n01668665,False,train,500,401,Slider,,
3733,n01668665_4343,n01668665,False,val,500,333,Slider,,
3734,n01668665_4345,n01668665,False,train,500,375,Slider,,
3735,n01668665_4348,n01668665,False,val,180,150,Slider,,
3736,n01668665_4357,n01668665,False,test,500,333,Slider,,
3737,n01668665_4364,n01668665,False,val,500,375,Slider,,
3738,n01668665_4373,n01668665,False,train,500,375,Slider,,
3739,n01668665_4377,n01668665,False,train,500,333,Slider,,
3740,n01668665_4402,n01668665,False,train,500,333,Slider,,
3741,n01668665_4403,n01668665,False,val,500,333,Slider,,
3742,n01668665_4415,n01668665,False,train,500,375,Slider,,
3743,n01668665_4416,n01668665,False,val,500,374,Slider,,
3744,n01668665_4420,n01668665,False,train,500,375,Slider,,
3745,n01668665_4430,n01668665,False,train,436,360,Slider,,
3746,n01668665_4439,n01668665,False,val,500,326,Slider,,
3747,n01668665_4445,n01668665,False,train,500,375,Slider,,
3748,n01668665_4453,n01668665,False,test,500,375,Slider,,
3749,n01668665_4486,n01668665,False,train,500,375,Slider,,
3750,n01668665_4488,n01668665,False,train,160,105,Slider,,
3751,n01668665_4493,n01668665,False,val,160,106,Slider,,
3752,n01668665_4501,n01668665,False,val,500,304,Slider,,
3753,n01668665_4507,n01668665,False,train,500,375,Slider,,
3754,n01668665_4541,n01668665,False,train,500,336,Slider,,
3755,n01668665_4546,n01668665,False,train,500,281,Slider,,
3756,n01668665_4550,n01668665,False,val,320,278,Slider,,
3757,n01668665_4562,n01668665,False,train,375,310,Slider,,
3758,n01668665_4576,n01668665,False,train,500,375,Slider,,
3759,n01668665_4611,n01668665,False,val,301,221,Slider,,
3760,n01668665_4680,n01668665,False,test,500,333,Slider,,
3761,n01668665_4696,n01668665,False,val,500,375,Slider,,
3762,n01668665_4705,n01668665,False,train,500,333,Slider,,
3763,n01668665_4772,n01668665,False,train,500,357,Slider,,
3764,n01668665_4812,n01668665,False,train,115,75,Slider,,
3765,n01668665_4831,n01668665,False,test,500,281,Slider,,
3766,n01668665_4837,n01668665,False,train,500,375,Slider,,
3767,n01668665_4839,n01668665,False,train,320,240,Slider,,
3768,n01668665_4864,n01668665,False,test,500,375,Slider,,
3769,n01668665_4883,n01668665,False,train,300,237,Slider,,
3770,n01668665_5009,n01668665,False,test,500,375,Slider,,
3771,n01668665_5043,n01668665,False,train,500,333,Slider,,
3772,n01668665_5055,n01668665,False,test,500,375,Slider,,
3773,n01668665_5085,n01668665,False,val,500,333,Slider,,
3774,n01668665_5086,n01668665,False,test,500,375,Slider,,
3775,n01668665_5130,n01668665,False,test,300,225,Slider,,
3776,n01668665_5198,n01668665,False,train,500,375,Slider,,
3777,n01668665_5222,n01668665,False,test,130,93,Slider,,
3778,n01668665_5226,n01668665,False,train,500,333,Slider,,
3779,n01668665_5235,n01668665,False,train,400,300,Slider,,
3780,n01668665_5260,n01668665,False,train,500,333,Slider,,
3781,n01668665_5343,n01668665,False,val,500,357,Slider,,
3782,n01668665_5362,n01668665,False,test,500,357,Slider,,
3783,n01668665_5382,n01668665,False,train,375,500,Slider,,
3784,n01668665_5396,n01668665,False,train,500,375,Slider,,
3785,n01668665_5398,n01668665,False,train,500,375,Slider,,
3786,n01668665_5405,n01668665,False,test,500,375,Slider,,
3787,n01668665_5417,n01668665,False,train,170,123,Slider,,
